202202210020000010,-8.0,4.47213595499958
012210212201112222,-8.0,5.385164807134504
210002002001200100,-7.0,5.0
010022010010220000,-9.0,5.0
100110101122102212,-7.0,5.0
210000020010020000,-8.0,5.0
010012210000220000,-9.0,5.0
010002220000020000,-9.0,5.0
221120222202222211,-6.0,4.47213595499958
112210222222222211,-8.0,5.385164807134504
212201222000110122,-7.0,5.0
010002020000022000,-9.0,5.0
010012220010020000,-9.0,5.0
020021010001122010,-8.0,5.0
000011001200120010,-7.0,5.0
100022120010020010,-7.0,5.0
010022220000022000,-9.0,5.0
110020022122221222,-4.0,4.47213595499958
010012020010120000,-9.0,5.0
010002010000120010,-9.0,5.0
202202210020020000,-8.0,4.47213595499958
112210221212122222,-7.0,5.0
212210221212122211,-8.0,5.656854249492381
010010200200020000,-5.0,4.47213595499958
010001000100020000,-7.0,5.0
210002010010010000,-8.0,5.385164807134504
010002002000010100,-7.0,5.0
020020001210000000,-8.0,4.47213595499958
010022220000020000,-9.0,5.0
010002220010022010,-9.0,5.0
010001001002202212,-8.0,5.385164807134504
222222222202222112,-6.0,4.47213595499958
010022220000020010,-9.0,5.0
212220212222120000,-8.0,5.0
212220212222220000,-8.0,5.0
212202122000020000,-8.0,5.0
110020000222202202,-6.0,4.47213595499958
010011220010010010,-8.0,5.0
010012020000222000,-9.0,5.0
100022210020020000,-8.0,5.385164807134504
010022010010120000,-9.0,5.0
020020012210000000,-8.0,4.47213595499958
212220212202220000,-8.0,5.0
010002020000120000,-9.0,5.0
212211220210000000,-8.0,5.0
010010102212102212,-8.0,5.0
202222211020020010,-8.0,4.47213595499958
202222210012222202,-8.0,5.0990195135927845
222100002001011001,-2.0,4.47213595499958
010002220010020010,-9.0,5.0
212210212202120000,-8.0,5.0
010002010010120010,-9.0,5.0
200001220000120010,-7.0,5.0
110002212020000200,-6.0,4.47213595499958
212211221210000000,-8.0,5.0
010012010000020010,-9.0,5.0
212220200200120010,-4.0,4.47213595499958
112222201202222211,-8.0,5.385164807134504
112222202221112211,-7.0,5.0
010012010010020000,-9.0,5.0
010021220010000100,-8.0,5.0
022222222010010000,-6.0,4.47213595499958
010002010020020000,-9.0,5.0
010002020000122010,-9.0,5.0
212201222212000010,-8.0,5.0
010012210000020010,-9.0,5.0
202222211020020010,-8.0,4.47213595499958
010022210000120000,-9.0,5.0
020012212000020000,-8.0,4.47213595499958
212221221212011000,-8.0,5.0
112200222220221020,-5.0,4.47213595499958
010022210000120000,-9.0,5.0
020020002210010000,-8.0,4.47213595499958
200202002011000010,-4.0,4.47213595499958
010011220010010000,-8.0,5.0
010001220000000100,-8.0,5.0
112022020222221212,-3.0,4.47213595499958
020022001011020000,-8.0,5.656854249492381
010012220010020000,-9.0,5.0
020110000210020000,-7.0,4.47213595499958
212211220210000000,-8.0,5.0
100022100110120000,-7.0,5.0
010011221000110010,-8.0,5.0
202202210020010000,-8.0,4.47213595499958
022112222212221212,-7.0,5.0
010012020000020000,-9.0,5.0
112220220220220000,-5.0,4.47213595499958
010002220010020000,-9.0,5.0
202202210020000100,-8.0,4.47213595499958
020020002210000020,-8.0,4.47213595499958
010022220010122000,-9.0,5.0
010022210000020000,-9.0,5.0
020020011212010000,-8.0,4.47213595499958
202202212210000100,-7.0,5.0
001012220101020000,-7.0,5.0
020002210000020000,-8.0,4.47213595499958
102122202202221220,-7.0,5.0
202122220000222000,-8.0,5.385164807134504
200020010122000010,-6.0,5.0
110020020222202212,-6.0,4.47213595499958
210011020010120010,-8.0,5.0
121221022222020222,-3.0,4.47213595499958
011012001002210000,-8.0,5.385164807134504
221000002000020020,-4.0,4.47213595499958
001012212000020010,-7.0,5.0
010012020010120000,-9.0,5.0
202202112210012212,-8.0,4.47213595499958
212220001100110000,-6.0,5.0
220211221121220220,-4.0,4.47213595499958
212201221212001010,-8.0,5.0
002212112022222221,-2.0,4.47213595499958
022222022010010010,-6.0,4.47213595499958
010022010020020010,-9.0,5.0
200101212200222220,-2.0,4.47213595499958
212202122000020000,-8.0,5.0
220220220222202112,-6.0,4.47213595499958
212210002212102212,-8.0,5.0
010012020010220000,-9.0,5.0
010020010012002000,-5.0,4.47213595499958
011012000000110010,-8.0,5.385164807134504
100010200110220221,-3.0,4.47213595499958
010002210020020010,-9.0,5.0
202222210020020000,-8.0,4.47213595499958
010011220010110000,-8.0,5.0
020012210011020000,-8.0,4.47213595499958
211122002202202221,-7.0,5.0
120001000210000010,-7.0,5.0
202212220010020000,-8.0,5.0
221000221000102002,-3.0,4.47213595499958
012211222222222222,-6.0,4.47213595499958
211220022102202212,-7.0,5.0
012212010020000002,-5.0,4.47213595499958
020020200000102211,-5.0,4.47213595499958
202212120000020010,-8.0,5.0
202202210020000100,-8.0,4.47213595499958
010010120000022011,-7.0,5.0
010001220000110000,-8.0,5.0
222010200202000000,-2.0,4.47213595499958
010001220000100020,-8.0,5.0
200201100010122122,-2.0,4.47213595499958
212212020000122000,-8.0,5.0
100200100100120000,-5.0,4.47213595499958
210010020000120000,-8.0,5.0
202202210020020000,-8.0,4.47213595499958
010012210020020000,-9.0,5.0
102002020020011000,-5.0,4.47213595499958
010002010000222010,-9.0,5.0
212221220212010020,-8.0,5.0
020020011210010010,-8.0,4.47213595499958
